symbol,date,trade_date,recent_score,recent_rank,recent_pct
600025,2026-07-06,2026-07-06,-0.004820584438452247,217,0.27759197324414714
601238,2026-07-06,2026-07-06,-0.004955512536995533,218,0.27424749163879597
600519,2026-07-06,2026-07-06,-0.004969569594454918,219,0.2709030100334448
000708,2026-07-06,2026-07-06,-0.005008411703857579,220,0.26755852842809363
000895,2026-07-06,2026-07-06,-0.005024946483706695,221,0.26421404682274247
300502,2026-07-06,2026-07-06,-0.005055251176358783,222,0.2608695652173913
601800,2026-07-06,2026-07-06,-0.005067376619526347,223,0.25752508361204013
601601,2026-07-06,2026-07-06,-0.005084317399281809,224,0.25418060200668896
000999,2026-07-06,2026-07-06,-0.005086270659856039,225,0.2508361204013378
000988,2026-07-06,2026-07-06,-0.005115849918672583,226,0.24749163879598662
688111,2026-07-06,2026-07-06,-0.005156231054523028,227,0.24414715719063546
002050,2026-07-06,2026-07-06,-0.005161018187665413,228,0.2408026755852843
601838,2026-07-06,2026-07-06,-0.005283169040947171,229,0.23745819397993312
600845,2026-07-06,2026-07-06,-0.0053650424041285305,230,0.23411371237458195
601166,2026-07-06,2026-07-06,-0.005387550509618263,231,0.23076923076923078
600023,2026-07-06,2026-07-06,-0.005417210287011053,232,0.22742474916387959
601059,2026-07-06,2026-07-06,-0.005478047820046796,233,0.22408026755852842
601868,2026-07-06,2026-07-06,-0.005480580451365522,234,0.22073578595317725
600085,2026-07-06,2026-07-06,-0.005547443493576145,235,0.21739130434782608
601668,2026-07-06,2026-07-06,-0.005566346170692601,236,0.2140468227424749
600795,2026-07-06,2026-07-06,-0.005606247367866836,237,0.21070234113712374
600009,2026-07-06,2026-07-06,-0.005659583270816491,238,0.20735785953177258
601888,2026-07-06,2026-07-06,-0.005780435244482099,239,0.2040133779264214
000617,2026-07-06,2026-07-06,-0.005783684458532494,240,0.20066889632107024
600741,2026-07-06,2026-07-06,-0.005815977003521626,241,0.19732441471571907
601899,2026-07-06,2026-07-06,-0.005822081541307803,242,0.1939799331103679
300408,2026-07-06,2026-07-06,-0.005846647883252101,243,0.19063545150501673
600027,2026-07-06,2026-07-06,-0.005880900824377934,244,0.18729096989966554
601318,2026-07-06,2026-07-06,-0.00589494855106924,245,0.18394648829431437
300999,2026-07-06,2026-07-06,-0.005972295864266291,246,0.1806020066889632
300628,2026-07-06,2026-07-06,-0.005997146201296971,247,0.17725752508361203
000063,2026-07-06,2026-07-06,-0.006060045426144306,248,0.17391304347826086
600011,2026-07-06,2026-07-06,-0.006074975272605014,249,0.1705685618729097
601727,2026-07-06,2026-07-06,-0.006113786327582563,250,0.16722408026755853
601919,2026-07-06,2026-07-06,-0.006113861097696051,251,0.16387959866220736
600233,2026-07-06,2026-07-06,-0.006173163590804871,252,0.1605351170568562
600549,2026-07-06,2026-07-06,-0.006247355694062087,253,0.15719063545150502
600089,2026-07-06,2026-07-06,-0.006260956375274526,254,0.15384615384615385
