date,arm,metric,value
2026-04-02,recent_heavy,top20_ret_fwd_3d_gross,0.05566369449646249
2026-04-02,recent_heavy,top20_ret_fwd_3d_net,0.05466369449646249
2026-04-02,recent_heavy,top50_ret_fwd_3d_gross,0.037258734462584105
2026-04-02,recent_heavy,top50_ret_fwd_3d_net,0.036258734462584104
2026-04-02,recent_heavy,top20_ret_fwd_3d_cs_gross,0.028482711832401596
2026-04-02,recent_heavy,top20_ret_fwd_3d_cs_net,0.027482711832401596
2026-04-02,recent_heavy,top50_ret_fwd_3d_cs_gross,0.010077751798523214
2026-04-02,recent_heavy,top50_ret_fwd_3d_cs_net,0.009077751798523215
2026-04-02,recent_heavy,top20_ret_fwd_5d_gross,0.08429644430881338
2026-04-02,recent_heavy,top20_ret_fwd_5d_net,0.08329644430881337
2026-04-02,recent_heavy,top50_ret_fwd_5d_gross,0.054188976607036414
2026-04-02,recent_heavy,top50_ret_fwd_5d_net,0.05318897660703641
2026-04-02,recent_heavy,top20_ret_fwd_5d_cs_gross,0.04314735845293294
2026-04-02,recent_heavy,top20_ret_fwd_5d_cs_net,0.04214735845293294
2026-04-02,recent_heavy,top50_ret_fwd_5d_cs_gross,0.013039890751155993
2026-04-02,recent_heavy,top50_ret_fwd_5d_cs_net,0.012039890751155993
2026-04-02,recent_heavy,precision_at_20_excess,0.65
2026-04-02,recent_heavy,precision_at_50_excess,0.5
2026-04-02,gate_first_noveto,rank_ic_ret_fwd_3d,0.1603345822392702
2026-04-02,gate_first_noveto,top20_ret_fwd_3d_gross,0.05029146969179317
2026-04-02,gate_first_noveto,top20_ret_fwd_3d_net,0.04929146969179317
2026-04-02,gate_first_noveto,top50_ret_fwd_3d_gross,0.041987395838211185
2026-04-02,gate_first_noveto,top50_ret_fwd_3d_net,0.040987395838211184
2026-04-02,gate_first_noveto,top20_ret_fwd_3d_cs_gross,0.02311048702773227
2026-04-02,gate_first_noveto,top20_ret_fwd_3d_cs_net,0.02211048702773227
2026-04-02,gate_first_noveto,top50_ret_fwd_3d_cs_gross,0.014806413174150294
2026-04-02,gate_first_noveto,top50_ret_fwd_3d_cs_net,0.013806413174150295
